AgentCode,PeriodStart,PeriodEnd,RetentionRate_adj,SubmissionQuality,LossRatio_adj,RewrittenPolicyRatio,LRadj_BENEFIT_inverted,EarnedPremium,IncurredLoss,CommissionAmount,CommissionWrittenPremium,EligibleForRenewal,Renewals,PoliciesActive,NewCount,RewriteCount,Bound,Quoted,Submitted,RetentionRate_raw,RetentionRate_raw,CommissionRatio_raw,LossRatio_raw,LossRatio_raw,LR_base,RetentionRate_raw,RetentionRate_raw,RetentionRate,RetentionRate_was_clipped_low,RetentionRate_was_clipped_high,LossRatio_raw,LossRatio_raw,LossRatio,LossRatio_was_clipped_low,LossRatio_was_clipped_high,RewrittenPolicyRatio_raw,RewrittenPolicyRatio_raw,RewrittenPolicyRatio_raw,RewrittenPolicyRatio_raw,RewrittenPolicyRatio_was_clipped_low,RewrittenPolicyRatio_was_clipped_high,SubmissionQuality_raw,SubmissionQuality_raw,SubmissionQuality_raw,SubmissionQuality_raw,SubmissionQuality_was_clipped_low,SubmissionQuality_was_clipped_high,EarnedPremium_was_winsor_low,EarnedPremium_was_winsor_high,IncurredLoss_was_winsor_low,IncurredLoss_was_winsor_high,CommissionAmount_was_winsor_low,CommissionAmount_was_winsor_high,CommissionWrittenPremium_was_winsor_low,CommissionWrittenPremium_was_winsor_high,EP_percentile_peer,EP_utility_peer,EP_decile_peer
120047,2025-04-01,2026-03-31,0.7187,0.3077,0.5531,0.25,0.4469,36341.54,4694.53,3613.25,27085.86,12,5,12,4,1,12.0,32.0,39.0,0.4166666666666667,0.4166666666666667,0.1333998625112882,0.12917807005426846,0.12917807005426846,0.34144121585470466,0.4166666666666667,0.4166666666666667,0.4167,0,0,0.12917807005426846,0.12917807005426846,0.1292,0,0,0.25,0.25,0.25,0.25,0,0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0.7475083056478405,0.9562143595751231,8
120048,2025-04-01,2026-03-31,0.8381,0.2927,0.6497,0.0,0.3503,35251.69,12259.77,3250.94,28257.190000000002,12,8,12,2,0,12.0,30.0,41.0,0.6666666666666666,0.6666666666666666,0.11504824081941623,0.3477782199945591,0.3477782199945591,0.4731779307767135,0.6666666666666666,0.6666666666666666,0.6667,0,0,0.3477782199945591,0.3477782199945591,0.3478,0,0,0.0,0.0,0.0,0.0,0,0,0.2926829268292683,0.2926829268292683,0.2926829268292683,0.2926829268292683,0,0,0,0,0,0,0,0,0,0,0.7342192691029901,0.9534417969489414,8
120049,2025-04-01,2026-03-31,0.8964,0.3333,0.5639,0.0,0.4361,21165.11,0.0,3415.1600000000003,21165.11,5,4,5,1,0,5.0,11.0,15.0,0.8,0.8,0.16135800853385596,0.0,0.0,0.35199742836094183,0.8,0.8,0.8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3554817275747508,0.906987595188527,4
120050,2025-04-01,2026-03-31,0.7986,0.3077,0.5304,0.0,0.4696,27115.309999999998,0.0,2819.11,23551.06,12,7,12,4,0,12.0,32.0,39.0,0.5833333333333334,0.5833333333333334,0.11970204313521345,0.0,0.0,0.3118085645082031,0.5833333333333334,0.5833333333333334,0.5833,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0.5448504983388704,0.9295466513660865,6
120051,2025-04-01,2026-03-31,0.8388,0.2857,0.637,0.0,0.363,10567.470000000001,0.0,1280.8,10567.470000000001,6,4,6,2,0,6.0,16.0,21.0,0.6666666666666666,0.6666666666666666,0.12120214204535237,0.0,0.0,0.4568781529864227,0.6666666666666666,0.6666666666666666,0.6667,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0.0664451827242525,0.8437429351107123,1
120052,2025-04-01,2026-03-31,0.7534,0.3226,0.7575,0.0,0.2425,18640.58,31701.61,2087.66,14731.92,10,5,10,3,0,10.0,27.0,31.0,0.5,0.5,0.141709973988455,1.7006772321462098,1.7006772321462098,1.0,0.5,0.5,0.5,0,0,1.7006772321462098,1.7006772321462098,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0,0,0,0,0,0,0,0,0,0,0.27906976744186046,0.8954221600594328,3
120053,2025-04-01,2026-03-31,0.9131,0.3529,0.7968,0.0,0.2032,44863.42,93546.26000000001,3610.38,31386.71,12,10,12,1,0,12.0,29.0,34.0,0.8333333333333334,0.8333333333333334,0.11502894059300896,2.0851343923401293,2.0851343923401293,1.0,0.8333333333333334,0.8333333333333334,0.8333,0,0,2.0851343923401293,2.0851343923401293,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0,0,0,0,0,0,0,0,0,0,0.8870431893687708,0.9753970365751649,9
120054,2025-04-01,2026-03-31,0.7652,0.2857,0.6526,0.0,0.3474,9082.1,0.0,1414.0400000000002,8761.31,4,2,4,1,0,4.0,9.0,14.0,0.5,0.5,0.1613959556276402,0.0,0.0,0.4767898691688599,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0.029900332225913623,0.8299507941155371,1
120055,2025-04-01,2026-03-31,0.8403,0.4286,0.7007,0.0,0.2993,7647.87,1474.3200000000002,780.77,7032.2300000000005,3,2,3,1,0,3.0,4.0,7.0,0.6666666666666666,0.6666666666666666,0.124140266582845,0.2758481330968365,0.2758481330968365,0.5840997499396928,0.6666666666666666,0.6666666666666666,0.6667,0,0,0.2758481330968365,0.2758481330968365,0.2758,0,0,0.0,0.0,0.0,0.0,0,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0,0,1,0,0,0,1,0,1,0,0.008305647840531562,0.8143011677730075,1
120056,2025-04-01,2026-03-31,0.8582,0.3448,0.5888,0.0,0.4112,47745.07,11468.43,5263.05,47745.07,10,7,10,3,0,10.0,17.0,29.0,0.7,0.7,0.11023232346292508,0.24020134434822277,0.24020134434822277,0.3810351684313452,0.7,0.7,0.7,0,0,0.24020134434822277,0.24020134434822277,0.2402,0,0,0.0,0.0,0.0,0.0,0,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0,0,0,0,0,0,0,0,0,0,0.9069767441860465,0.9810657753516774,10
120057,2025-04-01,2026-03-31,0.7229,0.2917,0.5346,0.3333,0.4654,26071.14,0.0,3885.69,26071.14,7,3,7,3,1,7.0,14.0,24.0,0.42857142857142855,0.42857142857142855,0.14904181405185965,0.0,0.0,0.31818361603050177,0.42857142857142855,0.42857142857142855,0.4286,0,0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0.5149501661129569,0.9259708379090255,6
120058,2025-04-01,2026-03-31,0.7749,0.325,0.5135,0.25,0.4865,29374.059999999998,0.0,4126.21,28989.649999999998,13,7,13,4,1,13.0,31.0,40.0,0.5384615384615384,0.5384615384615384,0.14233390192706707,0.0,0.0,0.2988557411383296,0.5384615384615384,0.5384615384615384,0.5385,0,0,0.0,0.0,0.0,0,0,0.25,0.25,0.25,0.25,0,0,0.325,0.325,0.325,0.325,0,0,0,0,0,0,0,0,0,0,0.6212624584717608,0.9368325451142204,7
120059,2025-04-01,2026-03-31,0.7645,0.2963,0.5854,0.0,0.4146,18009.43,0.0,1773.69,17425.010000000002,8,4,8,3,0,8.0,20.0,27.0,0.5,0.5,0.10178989854238246,0.0,0.0,0.37782411903622065,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0,0,0,0,0,0,0,0,0,0,0.2558139534883721,0.8922856773390604,3
120060,2025-04-01,2026-03-31,0.8938,0.3256,0.6451,0.0,0.3549,41697.350000000006,15110.22,5025.22,41697.350000000006,14,11,14,3,0,14.0,37.0,43.0,0.7857142857142857,0.7857142857142857,0.12051653162611052,0.36237842452817737,0.36237842452817737,0.4701868964808946,0.7857142857142857,0.7857142857142857,0.7857,0,0,0.36237842452817737,0.36237842452817737,0.3624,0,0,0.0,0.0,0.0,0.0,0,0,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.32558139534883723,0,0,0,0,0,0,0,0,0,0,0.8305647840531561,0.9687328320551016,9
120061,2025-04-01,2026-03-31,0.8493,0.3421,0.6993,0.0,0.3007,29910.54,15723.39,3917.98,29159.5,13,9,13,2,0,13.0,31.0,38.0,0.6923076923076923,0.6923076923076923,0.1343637579519539,0.5256805794880333,0.5256805794880333,0.5822814709161483,0.6923076923076923,0.6923076923076923,0.6923,0,0,0.5256805794880333,0.5256805794880333,0.5257,0,0,0.0,0.0,0.0,0.0,0,0,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.34210526315789475,0,0,0,0,0,0,0,0,0,0,0.6345514950166113,0.9384806089203238,7
120062,2025-04-01,2026-03-31,0.7895,0.3684,0.6213,0.0,0.3787,12560.0,0.0,1431.01,12560.0,7,4,7,3,0,7.0,17.0,19.0,0.5714285714285714,0.5714285714285714,0.11393391719745223,0.0,0.0,0.43264110756123536,0.5714285714285714,0.5714285714285714,0.5714,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0,0,0,0,0,0,0,0,0,0,0.10963455149501661,0.8594712492270519,2
120063,2025-04-01,2026-03-31,0.8109,0.3226,0.5567,0.0,0.4433,21880.94,0.0,2836.32,21430.75,10,6,10,3,0,10.0,23.0,31.0,0.6,0.6,0.13234814460529848,0.0,0.0,0.34662274263272025,0.6,0.6,0.6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0,0,0,0,0,0,0,0,0,0,0.3787375415282392,0.9100163326012531,4
120064,2025-04-01,2026-03-31,0.7447,0.3333,0.4684,0.0,0.5316,42804.52,0.0,4595.99,41047.27,12,6,12,4,0,12.0,23.0,36.0,0.5,0.5,0.11196822590150332,0.0,0.0,0.23965953892159406,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.8504983388704319,0.9711191468828596,9
120065,2025-04-01,2026-03-31,0.6944,0.325,0.5846,0.25,0.4154,31849.22,5121.1,3669.66,27935.56,13,5,13,4,1,13.0,29.0,40.0,0.38461538461538464,0.38461538461538464,0.13136160506537187,0.16079200683721612,0.16079200683721612,0.37592600215095295,0.38461538461538464,0.38461538461538464,0.3846,0,0,0.16079200683721612,0.16079200683721612,0.1608,0,0,0.25,0.25,0.25,0.25,0,0,0.325,0.325,0.325,0.325,0,0,0,0,0,0,0,0,0,0,0.6744186046511628,0.9441992697838716,7
120066,2025-04-01,2026-03-31,0.8853,0.3421,0.6841,0.0,0.3159,37578.92,17993.46,4445.0,37344.28,13,10,13,2,0,13.0,30.0,38.0,0.7692307692307693,0.7692307692307693,0.11902759940745945,0.4788179117441374,0.4788179117441374,0.5472043940675231,0.7692307692307693,0.7692307692307693,0.7692,0,0,0.4788179117441374,0.4788179117441374,0.4788,0,0,0.0,0.0,0.0,0.0,0,0,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.34210526315789475,0,0,0,0,0,0,0,0,0,0,0.770764119601329,0.9592631840645657,8
120067,2025-04-01,2026-03-31,0.8417,0.2857,0.7422,0.0,0.2578,16418.87,18790.370000000003,2202.17,16418.87,6,4,6,2,0,6.0,15.0,21.0,0.6666666666666666,0.6666666666666666,0.13412433376961996,1.144437467377475,1.144437467377475,0.8460001443786372,0.6666666666666666,0.6666666666666666,0.6667,0,0,1.144437467377475,1.144437467377475,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0.20930232558139536,0.883866228596114,3
120068,2025-04-01,2026-03-31,0.748,0.3333,0.5871,0.0,0.4129,17717.29,0.0,2037.37,17717.29,6,3,6,3,0,6.0,15.0,18.0,0.5,0.5,0.11499332008450501,0.0,0.0,0.3804080268200534,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.25249169435215946,0.8907964931298625,3
120069,2025-04-01,2026-03-31,0.8395,0.3636,0.5021,0.0,0.4979,33247.33,0.0,3340.6,26211.11,12,8,12,3,0,12.0,25.0,33.0,0.6666666666666666,0.6666666666666666,0.12744977225306367,0.0,0.0,0.27898274478847357,0.6666666666666666,0.6666666666666666,0.6667,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0.6943521594684385,0.9481112981016956,7
120070,2025-04-01,2026-03-31,0.8037,0.3125,0.8029,0.0,0.1971,14973.29,82188.62,1598.81,13454.71,10,6,10,2,0,10.0,26.0,32.0,0.6,0.6,0.11882901972617768,5.489015440160445,5.489015440160445,1.0,0.6,0.6,0.6,0,0,5.489015440160445,5.489015440160445,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.3125,0.3125,0.3125,0.3125,0,0,0,0,0,0,0,0,0,0,0.16943521594684385,0.8754742250314381,2
120071,2025-04-01,2026-03-31,0.7472,0.2791,0.4907,0.0,0.5093,42974.92,2253.66,4840.83,42974.92,12,6,12,6,0,12.0,34.0,43.0,0.5,0.5,0.11264314162772147,0.05244128435841183,0.05244128435841183,0.2722130456350666,0.5,0.5,0.5,0,0,0.05244128435841183,0.05244128435841183,0.0524,0,0,0.0,0.0,0.0,0.0,0,0,0.27906976744186046,0.27906976744186046,0.27906976744186046,0.27906976744186046,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.9714809247596405,9
120072,2025-04-01,2026-03-31,0.7431,0.3448,0.6062,0.0,0.3938,28540.39,5453.9400000000005,2748.73,28540.39,10,5,10,5,0,10.0,20.0,29.0,0.5,0.5,0.09631017656030628,0.19109549659272354,0.19109549659272354,0.4053750822509885,0.5,0.5,0.5,0,0,0.19109549659272354,0.19109549659272354,0.1911,0,0,0.0,0.0,0.0,0.0,0,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0,0,0,0,0,0,0,0,0,0,0.6046511627906976,0.9342108184346903,7
120073,2025-04-01,2026-03-31,0.8643,0.3684,0.5744,,0.4256,19486.79,0.0,2058.08,17821.97,7,5,7,0,0,7.0,17.0,19.0,0.7142857142857143,0.7142857142857143,0.11547993852531453,0.0,0.0,0.36527697323182906,0.7142857142857143,0.7142857142857143,0.7143,0,0,0.0,0.0,0.0,0,0,,,,,0,0,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0,0,0,0,0,0,0,0,0,0,0.29900332225913623,0.8994647064925099,3
120074,2025-04-01,2026-03-31,0.7057,0.3333,0.6171,0.25,0.3829,40915.4,11984.33,4211.280000000001,37915.4,10,4,10,4,1,10.0,24.0,30.0,0.4,0.4,0.1110704357596122,0.29290511641093575,0.29290511641093575,0.42834193526854125,0.4,0.4,0.4,0,0,0.29290511641093575,0.29290511641093575,0.2929,0,0,0.25,0.25,0.25,0.25,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.8172757475083057,0.9670089818024966,9
120075,2025-04-01,2026-03-31,0.7616,0.303,0.5692,0.0,0.4308,20666.11,0.0,3056.73,19367.739999999998,10,5,10,2,0,10.0,25.0,33.0,0.5,0.5,0.15782584855021806,0.0,0.0,0.35584375371582994,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0,0,0,0,0,0,0,0,0,0,0.33222591362126247,0.9048150689687494,4
120076,2025-04-01,2026-03-31,0.7397,0.4,0.6352,0.0,0.3648,10672.77,0.0,836.18,7032.2300000000005,6,3,6,2,0,6.0,13.0,15.0,0.5,0.5,0.11890680481156048,0.0,0.0,0.45552952574190336,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0.06976744186046512,0.8446457460101399,1
120077,2025-04-01,2026-03-31,0.9248,0.3,0.5436,,0.4564,24879.42,0.0,2895.58,24479.690000000002,9,8,9,0,0,9.0,22.0,30.0,0.8888888888888888,0.8888888888888888,0.11828499462207241,0.0,0.0,0.32578566470901227,0.8888888888888888,0.8888888888888888,0.8889,0,0,0.0,0.0,0.0,0,0,,,,,0,0,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.4684385382059801,0.9217104160361258,5
120078,2025-04-01,2026-03-31,0.7908,0.3333,0.7172,0.0,0.2828,21840.62,14645.38,2492.31,21294.59,7,4,7,2,0,7.0,19.0,21.0,0.5714285714285714,0.5714285714285714,0.11703958611083848,0.6705569713680289,0.6705569713680289,0.6595852061736159,0.5714285714285714,0.5714285714285714,0.5714,0,0,0.6705569713680289,0.6705569713680289,0.6706,0,0,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3754152823920266,0.9098483863525914,4
120079,2025-04-01,2026-03-31,0.6218,0.2857,0.6902,0.0,0.3098,7647.87,1279.78,780.77,7032.2300000000005,4,1,4,2,0,4.0,9.0,14.0,0.25,0.25,0.1111860434888264,0.21421672751132784,0.21421672751132784,0.5659472406577984,0.25,0.25,0.25,0,0,0.21421672751132784,0.21421672751132784,0.2142,0,0,0.0,0.0,0.0,0.0,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,0,1,0,0,0,1,0,1,0,0.008305647840531562,0.8143011677730075,1
120080,2025-04-01,2026-03-31,0.7953,0.3636,0.7399,0.0,0.2601,25159.17,25408.32,2566.86,20438.26,12,7,12,3,0,12.0,26.0,33.0,0.5833333333333334,0.5833333333333334,0.12559092603773514,1.0099029498985856,1.0099029498985856,0.8305225146269366,0.5833333333333334,0.5833333333333334,0.5833,0,0,1.0099029498985856,1.0099029498985856,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0.47840531561461797,0.9227285791854117,5
120081,2025-04-01,2026-03-31,0.7715,0.3333,0.5325,0.3333,0.4675,26369.11,0.0,2889.03,26194.920000000002,10,5,10,3,1,10.0,23.0,30.0,0.5,0.5,0.11028970502677618,0.0,0.0,0.3163379704261958,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.5282392026578073,0.9270056489990344,6
120082,2025-04-01,2026-03-31,0.9464,0.3846,0.6654,,0.3346,16441.0,4321.14,1869.27,16441.0,5,5,5,0,0,5.0,8.0,13.0,1.0,1.0,0.11369563895140199,0.26282707864485133,0.26282707864485133,0.49639583986872904,1.0,1.0,1.0,0,0,0.26282707864485133,0.26282707864485133,0.2628,0,0,,,,,0,0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0.21262458471760798,0.8839888748768392,3
120083,2025-04-01,2026-03-31,0.7902,0.3415,0.5622,0.0,0.4378,23504.11,808.64,2898.09,22733.22,14,8,14,5,0,14.0,29.0,41.0,0.5714285714285714,0.5714285714285714,0.1274826003531396,0.03440419569173221,0.03440419569173221,0.3516947326731693,0.5714285714285714,0.5714285714285714,0.5714,0,0,0.03440419569173221,0.03440419569173221,0.0344,0,0,0.0,0.0,0.0,0.0,0,0,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.34146341463414637,0,0,0,0,0,0,0,0,0,0,0.4318936877076412,0.9165323536989273,5
120084,2025-04-01,2026-03-31,0.8208,0.3636,0.5718,0.0,0.4282,20206.09,0.0,1256.64,10712.09,8,5,8,1,0,8.0,15.0,22.0,0.625,0.625,0.11731044081967199,0.0,0.0,0.35946484201575496,0.625,0.625,0.625,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0.31561461794019935,0.9027652714554408,4
120085,2025-04-01,2026-03-31,0.8757,0.32,0.6624,0.0,0.3376,10518.119999999999,1187.34,1351.12,10518.119999999999,8,6,8,2,0,8.0,19.0,25.0,0.75,0.75,0.12845641616562656,0.11288519241081106,0.11288519241081106,0.4909420881510621,0.75,0.75,0.75,0,0,0.11288519241081106,0.11288519241081106,0.1129,0,0,0.0,0.0,0.0,0.0,0,0,0.32,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.06312292358803986,0.8433167226161343,1
120086,2025-04-01,2026-03-31,0.7298,0.375,0.6054,0.0,0.3946,23089.18,3174.1,1914.82,15579.53,9,4,9,2,0,9.0,19.0,24.0,0.4444444444444444,0.4444444444444444,0.12290614671944532,0.13747131773410748,0.13747131773410748,0.4039183034520447,0.4444444444444444,0.4444444444444444,0.4444,0,0,0.13747131773410748,0.13747131773410748,0.1375,0,0,0.0,0.0,0.0,0.0,0,0,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0,0.4119601328903654,0.9149105082241236,5
120087,2025-04-01,2026-03-31,0.8102,0.3125,0.6154,0.0,0.3846,23401.85,4325.11,1031.38,8453.5,5,3,5,1,0,5.0,11.0,16.0,0.6,0.6,0.1220062695924765,0.1848191489134406,0.1848191489134406,0.4250893302632028,0.6,0.6,0.6,0,0,0.1848191489134406,0.1848191489134406,0.1848,0,0,0.0,0.0,0.0,0.0,0,0,0.3125,0.3125,0.3125,0.3125,0,0,0,0,0,0,0,0,0,0,0.4186046511627907,0.9161353220690506,5
120088,2025-04-01,2026-03-31,0.7966,0.2927,0.6087,0.0,0.3913,24548.29,4043.35,2598.3,19761.22,12,7,12,2,0,12.0,30.0,41.0,0.5833333333333334,0.5833333333333334,0.13148479699127888,0.16471004701345796,0.16471004701345796,0.40956711119596656,0.5833333333333334,0.5833333333333334,0.5833,0,0,0.16471004701345796,0.16471004701345796,0.1647,0,0,0.0,0.0,0.0,0.0,0,0,0.2926829268292683,0.2926829268292683,0.2926829268292683,0.2926829268292683,0,0,0,0,0,0,0,0,0,0,0.46179401993355484,0.9204903533651109,5
120089,2025-04-01,2026-03-31,0.7335,0.2903,0.6079,0.0,0.3921,19251.62,1861.06,1605.8500000000001,12604.689999999999,9,4,9,2,0,9.0,23.0,31.0,0.4444444444444444,0.4444444444444444,0.1274009912183481,0.09667030618721957,0.09667030618721957,0.4092745079163204,0.4444444444444444,0.4444444444444444,0.4444,0,0,0.09667030618721957,0.09667030618721957,0.0967,0,0,0.0,0.0,0.0,0.0,0,0,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0,0,0,0,0,0,0,0,0,0,0.292358803986711,0.8983591314723414,3
120090,2025-04-01,2026-03-31,0.8501,0.3571,0.577,0.0,0.423,40469.509999999995,7741.51,3896.4300000000003,37469.509999999995,10,7,10,2,0,10.0,20.0,28.0,0.7,0.7,0.10398935027439646,0.19129240754335797,0.19129240754335797,0.36645317797551874,0.7,0.7,0.7,0,0,0.19129240754335797,0.19129240754335797,0.1913,0,0,0.0,0.0,0.0,0.0,0,0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0.8073089700996677,0.9660111836531605,9
120091,2025-04-01,2026-03-31,0.8194,0.3478,0.5455,0.0,0.4545,23982.47,0.0,2328.7200000000003,15104.26,8,5,8,1,0,8.0,19.0,23.0,0.625,0.625,0.15417637143428412,0.0,0.0,0.33175133879528734,0.625,0.625,0.625,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.34782608695652173,0,0,0,0,0,0,0,0,0,0,0.44518272425249167,0.9183669712324222,5
120092,2025-04-01,2026-03-31,0.8462,0.3019,0.4396,0.0,0.5604,66496.7,8737.01,7569.33,65948.89,16,11,16,4,0,16.0,40.0,53.0,0.6875,0.6875,0.1147756997881238,0.13139012913422773,0.13139012913422773,0.13139012913422773,0.6875,0.6875,0.6875,0,0,0.13139012913422773,0.13139012913422773,0.1314,0,0,0.0,0.0,0.0,0.0,0,0,0.3018867924528302,0.3018867924528302,0.3018867924528302,0.3018867924528302,0,0,0,0,0,0,0,0,0,0,0.9767441860465116,1.0,10
120093,2025-04-01,2026-03-31,0.6862,0.3235,0.6129,0.2,0.3871,26105.47,5223.860000000001,3231.21,25690.62,11,4,11,5,1,11.0,25.0,34.0,0.36363636363636365,0.36363636363636365,0.12577392059825726,0.20010595480564036,0.20010595480564036,0.42018711499962724,0.36363636363636365,0.36363636363636365,0.3636,0,0,0.20010595480564036,0.20010595480564036,0.2001,0,0,0.2,0.2,0.2,0.2,0,0,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0,0,0,0,0,0,0,0,0,0,0.521594684385382,0.9260906626604756,6
120094,2025-04-01,2026-03-31,0.7317,0.3103,0.6396,0.0,0.3604,12272.57,860.07,1566.38,11379.03,9,4,9,3,0,9.0,23.0,29.0,0.4444444444444444,0.4444444444444444,0.13765496707540098,0.07008067584866089,0.07008067584866089,0.45905259551461036,0.4444444444444444,0.4444444444444444,0.4444,0,0,0.07008067584866089,0.07008067584866089,0.0701,0,0,0.0,0.0,0.0,0.0,0,0,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.3103448275862069,0,0,0,0,0,0,0,0,0,0,0.10631229235880399,0.8573633006157311,2
120095,2025-04-01,2026-03-31,0.7856,0.3,0.5613,0.0,0.4387,41278.729999999996,6980.280000000001,4614.17,40238.94,18,10,18,5,0,18.0,48.0,60.0,0.5555555555555556,0.5555555555555556,0.11466927309715415,0.16910113271411212,0.16910113271411212,0.35049374060124566,0.5555555555555556,0.5555555555555556,0.5556,0,0,0.16910113271411212,0.16910113271411212,0.1691,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.8239202657807309,0.9678140226065185,9
120096,2025-04-01,2026-03-31,0.758,0.3077,0.7156,0.0,0.2844,11666.84,7744.43,1392.4,10900.81,8,4,8,2,0,8.0,19.0,26.0,0.5,0.5,0.12773362713413042,0.6637984235662785,0.6637984235662785,0.654390451972409,0.5,0.5,0.5,0,0,0.6637984235662785,0.6637984235662785,0.6638,0,0,0.0,0.0,0.0,0.0,0,0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0.09966777408637874,0.852754507348241,1
